id,key,value,type 
44813990,building,yes,regular
44813991,building,yes,regular
44814012,building,yes,regular
44814013,building,yes,regular
44814023,building,yes,regular
44814044,building,yes,regular
44814046,building,yes,regular
44814068,building,yes,regular
44814071,building,yes,regular
44814094,building,yes,regular
44814096,building,yes,regular
44814098,building,yes,regular
44814099,building,yes,regular
44814118,building,yes,regular
44814121,building,yes,regular
44814122,building,yes,regular
44814124,building,yes,regular
44814135,building,yes,regular
44814166,building,yes,regular
44814168,building,yes,regular
44814169,building,yes,regular
44814170,building,yes,regular
44814171,building,yes,regular
44814172,building,yes,regular
44814173,building,yes,regular
44814174,building,yes,regular
44814198,building,yes,regular
44814199,building,yes,regular
44814200,building,yes,regular
44814201,building,yes,regular
44814202,building,yes,regular
44814203,building,yes,regular
44814204,building,yes,regular
44814205,building,yes,regular
44814206,building,yes,regular
44814207,building,yes,regular
44814208,building,yes,regular
44814209,building,yes,regular
44814210,building,yes,regular
44814211,building,yes,regular
44814212,building,yes,regular
44814214,building,yes,regular
44814215,building,yes,regular
44814217,building,yes,regular
44814218,building,yes,regular
44814219,building,yes,regular
44814221,building,yes,regular
44814222,building,yes,regular
44814223,building,yes,regular
44814224,building,yes,regular
44814226,building,yes,regular
44814227,building,yes,regular
44814228,building,yes,regular
44814229,building,yes,regular
44814230,building,yes,regular
44814231,building,yes,regular
44814232,building,yes,regular
44814233,building,yes,regular
44814234,building,yes,regular
44814235,building,yes,regular
44814241,building,yes,regular
44814242,building,yes,regular
44814243,building,yes,regular
44814244,building,yes,regular
44814245,building,yes,regular
44814246,building,yes,regular
44814247,building,yes,regular
44814248,building,yes,regular
44814249,building,yes,regular
44814250,building,yes,regular
44814253,building,yes,regular
44814254,building,yes,regular
44814256,building,yes,regular
44814257,building,yes,regular
44814258,building,yes,regular
44814259,building,yes,regular
44814261,building,yes,regular
44814263,building,yes,regular
44814264,building,yes,regular
44814266,building,yes,regular
44814268,building,yes,regular
44814290,building,yes,regular
44814293,building,yes,regular
44814294,building,yes,regular
44814297,building,yes,regular
44814298,building,yes,regular
44814302,building,yes,regular
44814303,building,yes,regular
44814304,building,yes,regular
44814305,building,yes,regular
44814307,building,yes,regular
44814308,building,yes,regular
44814315,building,yes,regular
44814316,building,yes,regular
44814317,building,yes,regular
45046062,landuse,residential,regular
45081717,landuse,retail,regular
45082869,building,yes,regular
45082924,highway,service,regular
45082940,highway,service,regular
45082952,highway,service,regular
45082958,highway,service,regular
45082966,highway,service,regular
45082976,highway,service,regular
45083003,highway,service,regular
45083004,highway,service,regular
45083006,highway,service,regular
45083010,highway,service,regular
45083020,highway,service,regular
45083021,highway,service,regular
45083022,highway,service,regular
45083023,highway,service,regular
45083024,highway,service,regular
45083035,highway,service,regular
45083051,highway,service,regular
45083060,highway,service,regular
45083061,highway,service,regular
45083062,highway,service,regular
45083063,highway,service,regular
45083063,service,parking_aisle,regular
45083065,highway,service,regular
45083065,service,parking_aisle,regular
45083067,highway,service,regular
45083067,service,parking_aisle,regular
45083069,highway,service,regular
45083069,service,parking_aisle,regular
45083072,highway,service,regular
45083072,service,parking_aisle,regular
45083089,highway,service,regular
45083089,service,parking_aisle,regular
45083092,highway,service,regular
45083094,highway,service,regular
45083095,highway,service,regular
45083101,highway,service,regular
45086084,highway,service,regular
45086086,highway,service,regular
45086087,highway,service,regular
45086088,highway,service,regular
45086088,service,parking_aisle,regular
45086090,highway,service,regular
45086091,highway,service,regular
45086104,highway,service,regular
45086104,service,parking_aisle,regular
45086107,highway,service,regular
45086110,highway,service,regular
45086115,highway,service,regular
45086116,highway,service,regular
45086117,highway,service,regular
45086117,service,parking_aisle,regular
45086118,highway,service,regular
45086118,service,parking_aisle,regular
45086120,highway,service,regular
45086120,service,parking_aisle,regular
45086121,highway,service,regular
45086121,service,parking_aisle,regular
45086122,highway,service,regular
45086122,service,parking_aisle,regular
45086125,highway,service,regular
45086125,service,parking_aisle,regular
45086136,highway,service,regular
45086139,highway,service,regular
45086141,highway,service,regular
45086165,highway,service,regular
45086166,highway,service,regular
45086174,highway,service,regular
45086175,highway,service,regular
45086178,highway,service,regular
45086180,highway,service,regular
45086194,building,yes,regular
45086195,building,yes,regular
45086196,building,yes,regular
45086198,building,yes,regular
45086201,building,yes,regular
45086202,building,yes,regular
45086204,building,yes,regular
45086205,building,yes,regular
45086213,building,yes,regular
45086214,building,yes,regular
45086215,building,yes,regular
45086216,building,yes,regular
45086217,building,yes,regular
45086218,building,yes,regular
45086232,highway,tertiary,regular
45086232,lanes,2,regular
45086232,name,11th Avenue North,regular
45086232,oneway,no,regular
45086232,cfcc,A41,tiger
45086232,county,"Horry, SC",tiger
45086232,name_base,10th,tiger
45086232,name_base_1,10th Ave Extended,tiger
45086232,name_direction_suffix,N,tiger
45086232,name_direction_suffix_1,N,tiger
45086232,name_type,Ave,tiger
45086232,reviewed,no,tiger
45086232,zip_left,29577,tiger
45086232,zip_right,29577,tiger
45086288,building,yes,regular
45086289,building,yes,regular
45086319,building,yes,regular
45086411,highway,tertiary,regular
45086411,name,21st Avenue North,regular
45086411,oneway,yes,regular
45086411,cfcc,A41,tiger
45086411,county,"Horry, SC",tiger
45086411,name_base,21st,tiger
45086411,name_direction_suffix,N,tiger
45086411,name_type,Ave,tiger
45086411,reviewed,no,tiger
45086411,zip_left,29577,tiger
45086411,zip_right,29577,tiger
45087558,building,yes,regular
45087559,building,yes,regular
45087560,building,yes,regular
45087562,building,yes,regular
45087563,building,yes,regular
45087565,building,yes,regular
45087567,building,yes,regular
45087797,building,yes,regular
45087802,building,yes,regular
45087817,building,yes,regular
45087823,building,yes,regular
45087824,building,yes,regular
45087833,building,yes,regular
45087835,building,yes,regular
45087840,building,yes,regular
45087843,building,yes,regular
45087848,building,yes,regular
45087852,building,yes,regular
45087858,building,yes,regular
45087862,building,yes,regular
45087863,building,yes,regular
45087864,building,yes,regular
45087871,building,yes,regular
45087873,building,yes,regular
45087875,building,yes,regular
45087881,building,yes,regular
45087883,building,yes,regular
45087895,building,yes,regular
45087896,building,yes,regular
45087897,building,yes,regular
45087901,building,yes,regular
45087902,building,yes,regular
45087903,building,yes,regular
45087904,building,yes,regular
45087906,building,yes,regular
45087907,building,yes,regular
45087910,building,yes,regular
45087912,building,yes,regular
45087914,building,yes,regular
45087916,building,yes,regular
45286659,source,NHD,regular
45286659,waterway,ditch,regular
45286660,source,NHD,regular
45286660,waterway,ditch,regular
45286661,source,NHD,regular
45286661,waterway,ditch,regular
45286662,source,NHD,regular
45286662,waterway,ditch,regular
45286663,source,NHD,regular
45286663,waterway,ditch,regular
45286664,source,NHD,regular
45286664,waterway,ditch,regular
45286665,source,NHD,regular
45286665,waterway,ditch,regular
45286666,source,NHD,regular
45286666,waterway,ditch,regular
45286667,source,NHD,regular
45286667,waterway,ditch,regular
45286668,source,NHD,regular
45286668,waterway,ditch,regular
45286669,source,NHD,regular
45286669,waterway,ditch,regular
45286670,source,NHD,regular
45286670,waterway,ditch,regular
45286673,source,NHD,regular
45286673,waterway,ditch,regular
45286674,source,NHD,regular
45286674,waterway,ditch,regular
45286676,source,NHD,regular
45286676,waterway,ditch,regular
45286677,source,NHD,regular
45286677,waterway,ditch,regular
45286678,source,NHD,regular
45286678,waterway,ditch,regular
45286679,source,NHD,regular
45286679,waterway,ditch,regular
45286680,source,NHD,regular
45286680,waterway,ditch,regular
45286681,source,NHD,regular
45286681,waterway,ditch,regular
45287961,name,Socastee Swamp,regular
45287961,source,NHD,regular
45287961,waterway,stream,regular
45301851,source,NHD,regular
45301851,waterway,stream,regular
45301854,source,NHD,regular
45301854,waterway,stream,regular
45301860,source,NHD,regular
45301860,waterway,stream,regular
45301863,source,NHD,regular
45301863,waterway,stream,regular
45301984,name,Socastee Swamp,regular
45301984,source,NHD,regular
45301984,waterway,stream,regular
45303117,source,NHD,regular
45303117,waterway,ditch,regular
45303133,source,NHD,regular
45303133,waterway,ditch,regular
45305513,source,NHD,regular
45305513,waterway,ditch,regular
45305514,source,NHD,regular
45305514,waterway,ditch,regular
45305518,source,NHD,regular
45305518,waterway,ditch,regular
45305519,source,NHD,regular
45305519,waterway,ditch,regular
45305524,source,NHD,regular
45305524,waterway,ditch,regular
45305525,source,NHD,regular
45305525,waterway,ditch,regular
45305529,source,NHD,regular
45305529,waterway,ditch,regular
45305530,source,NHD,regular
45305530,waterway,ditch,regular
45305545,source,NHD,regular
45305545,waterway,ditch,regular
45305546,source,NHD,regular
45305546,waterway,ditch,regular
45305547,source,NHD,regular
45305547,waterway,ditch,regular
45305548,source,NHD,regular
45305548,waterway,ditch,regular
45305573,source,NHD,regular
45305573,waterway,ditch,regular
45305574,source,NHD,regular
45305574,waterway,ditch,regular
45305575,source,NHD,regular
45305575,waterway,ditch,regular
45305582,source,NHD,regular
45305582,waterway,ditch,regular
45305726,source,NHD,regular
45305726,waterway,ditch,regular
45305727,source,NHD,regular
45305727,waterway,ditch,regular
45305729,source,NHD,regular
45305729,waterway,ditch,regular
45305734,source,NHD,regular
45305734,waterway,ditch,regular
45305735,source,NHD,regular
45305735,waterway,ditch,regular
45305752,source,NHD,regular
45305752,waterway,ditch,regular
45305753,source,NHD,regular
45305753,waterway,ditch,regular
45305754,source,NHD,regular
45305754,waterway,ditch,regular
45305755,source,NHD,regular
45305755,waterway,ditch,regular
45305756,source,NHD,regular
45305756,waterway,ditch,regular
45305757,source,NHD,regular
45305757,waterway,ditch,regular
45305758,source,NHD,regular
45305758,waterway,ditch,regular
45305759,source,NHD,regular
45305759,waterway,ditch,regular
45305761,source,NHD,regular
45305761,waterway,ditch,regular
45305762,source,NHD,regular
45305762,waterway,ditch,regular
45305763,source,NHD,regular
45305763,waterway,ditch,regular
45305771,source,NHD,regular
45305771,waterway,ditch,regular
45305772,source,NHD,regular
45305772,waterway,ditch,regular
45305773,source,NHD,regular
45305773,waterway,ditch,regular
45305779,source,NHD,regular
45305779,waterway,ditch,regular
45305780,source,NHD,regular
45305780,waterway,ditch,regular
45305781,source,NHD,regular
45305781,waterway,ditch,regular
45305782,source,NHD,regular
45305782,waterway,ditch,regular
45305792,name,Negro Field Swamp,regular
45305792,source,NHD,regular
45305792,waterway,ditch,regular
45305797,source,NHD,regular
45305797,waterway,ditch,regular
45306616,name,Negro Field Swamp,regular
45306616,source,NHD,regular
45306616,waterway,ditch,regular
45306617,source,NHD,regular
45306617,waterway,ditch,regular
45313687,source,NHD,regular
45313687,waterway,ditch,regular
45313694,source,NHD,regular
45313694,waterway,ditch,regular
45313701,source,NHD,regular
45313701,waterway,ditch,regular
45313703,source,NHD,regular
45313703,waterway,ditch,regular
45330788,natural,wetland,regular
45330788,source,NHD,regular
45331891,natural,wetland,regular
45331891,source,NHD,regular
45428993,source,NHD,regular
45428993,waterway,stream,regular
45428997,source,NHD,regular
45428997,waterway,stream,regular
45429083,source,NHD,regular
45429083,waterway,stream,regular
45429084,source,NHD,regular
45429084,waterway,stream,regular
45429086,layer,-1,regular
45429086,source,bing,regular
45429086,tunnel,yes,regular
45429086,waterway,stream,regular
45429752,source,NHD,regular
45429752,waterway,ditch,regular
45429754,source,NHD,regular
45429754,waterway,ditch,regular
45429755,source,NHD,regular
45429755,waterway,ditch,regular
45429756,source,NHD,regular
45429756,waterway,ditch,regular
45429761,source,NHD,regular
45429761,waterway,ditch,regular
45429774,source,NHD,regular
45429774,waterway,ditch,regular
45429786,source,NHD,regular
45429786,waterway,ditch,regular
45429790,source,NHD,regular
45429790,waterway,ditch,regular
45429791,source,NHD,regular
45429791,waterway,ditch,regular
45429792,source,NHD,regular
45429792,waterway,ditch,regular
45429793,source,NHD,regular
45429793,waterway,ditch,regular
45429802,source,NHD,regular
45429802,waterway,ditch,regular
45429803,source,NHD,regular
45429803,waterway,ditch,regular
45429806,source,NHD,regular
45429806,waterway,ditch,regular
45429807,source,NHD,regular
45429807,waterway,ditch,regular
45429808,source,NHD,regular
45429808,waterway,ditch,regular
45429809,fixme,Made assumptions about way based on aerials. verify,regular
45429809,source,NHD,regular
45429809,waterway,ditch,regular
45430744,source,NHD,regular
45430744,waterway,ditch,regular
45430745,source,NHD,regular
45430745,waterway,ditch,regular
45430746,source,NHD,regular
45430746,waterway,ditch,regular
45431972,source,NHD,regular
45431972,waterway,stream,regular
45431975,source,NHD,regular
45431975,waterway,stream,regular
45431978,source,NHD,regular
45431978,waterway,stream,regular
45434433,boat,yes,regular
45434433,deep_draft,no,regular
45434433,name,Atlantic Intracoastal Waterway,regular
45434433,ship,yes,regular
45434433,deep_draft,National Transportation Atlas Database 2011,source
45434433,waterway,canal,regular
45434880,source,NHD,regular
45434880,waterway,stream,regular
45434881,source,NHD,regular
45434881,waterway,stream,regular
45434882,source,NHD,regular
45434882,waterway,stream,regular
45434883,source,NHD,regular
45434883,waterway,stream,regular
45434884,source,NHD,regular
45434884,waterway,stream,regular
45434885,source,NHD,regular
45434885,waterway,stream,regular
45434887,source,NHD,regular
45434887,waterway,stream,regular
45434888,source,NHD,regular
45434888,waterway,stream,regular
45439585,natural,wetland,regular
45439585,source,NHD,regular
45451118,natural,water,regular
45451118,source,NHD,regular
45451120,natural,water,regular
45451120,source,NHD,regular
45451122,natural,water,regular
45451122,source,NHD,regular
45451123,natural,water,regular
45451123,source,NHD,regular
45451129,natural,water,regular
45451129,source,NHD,regular
45451130,natural,water,regular
45451130,source,NHD,regular
45451131,natural,water,regular
45451131,source,NHD,regular
45451133,natural,water,regular
45451133,source,NHD,regular
45451134,natural,water,regular
45451134,source,NHD,regular
45451135,natural,water,regular
45451135,source,NHD,regular
45451137,natural,water,regular
45451137,source,NHD,regular
45451139,natural,water,regular
45451139,source,NHD,regular
45451141,natural,water,regular
45451141,source,NHD,regular
45451142,natural,water,regular
45451142,source,NHD,regular
45451147,natural,water,regular
45451147,source,NHD,regular
45451155,name,Crystal Lake,regular
45451155,natural,water,regular
45451155,source,NHD,regular
45451155,water,pond,regular
46088831,amenity,parking,regular
46088854,amenity,parking,regular
46088881,highway,service,regular
46088883,highway,service,regular
46088884,highway,service,regular
46088895,highway,service,regular
46088900,highway,service,regular
46088901,highway,service,regular
46088902,highway,service,regular
46088908,highway,service,regular
47956736,landuse,residential,regular
47957405,landuse,residential,regular
47957655,leisure,golf_course,regular
47957655,name,Whispering Pines Golf Course,regular
47959588,landuse,residential,regular
48102362,leisure,park,regular
48102362,name,Chapin Park,regular
48102364,leisure,park,regular
48102364,name,Nance Plaza,regular
48102379,landuse,commercial,regular
48102416,landuse,commercial,regular
48102428,landuse,retail,regular
48102429,landuse,forest,regular
48102460,landuse,residential,regular
48102631,landuse,commercial,regular
48102633,landuse,industrial,regular
48102668,landuse,retail,regular
48780262,amenity,parking,regular
48780286,amenity,parking,regular
48780315,amenity,parking,regular
48780354,amenity,parking,regular
48780359,amenity,parking,regular
48780381,amenity,parking,regular
48780388,amenity,parking,regular
48780389,amenity,parking,regular
48780392,amenity,parking,regular
48780393,amenity,parking,regular
48780545,amenity,parking,regular
48780546,amenity,parking,regular
48780548,amenity,parking,regular
48787936,city,Myrtle Beach,addr
48787936,housenumber,211,addr
48787936,postcode,28579,addr
48787936,street,George Bishop Parkway,addr
48787936,building,yes,regular
48787936,name,Freestyle Music Park (Closed),regular
48787936,tourism,theme_park,regular
48787936,wikidata,Q3087377,regular
48787936,wikipedia,en:Freestyle Music Park,regular
48832917,amenity,parking,regular
48832937,amenity,parking,regular
48927850,building,yes,regular
48927853,building,yes,regular
48927857,building,yes,regular
48927862,building,yes,regular
48927865,building,yes,regular
48927869,building,yes,regular
48927905,building,yes,regular
48927906,building,yes,regular
48927909,building,yes,regular
48928135,building,yes,regular
48928136,building,yes,regular
48928138,building,yes,regular
48928138,name,Lancer Motel,regular
48928138,tourism,motel,regular
48928139,building,yes,regular
48928141,building,yes,regular
48928142,building,yes,regular
48928145,building,yes,regular
48928148,building,yes,regular
48928153,building,yes,regular
48928167,building,yes,regular
48928197,building,yes,regular
48928221,building,yes,regular
48928223,building,yes,regular
48928239,building,yes,regular
48928240,building,yes,regular
48928242,building,yes,regular
48928254,building,yes,regular
48928259,building,yes,regular
48928263,building,yes,regular
48928264,building,yes,regular
48928265,building,yes,regular
48928267,building,yes,regular
48928267,name,The Diplomat Motel,regular
48928267,tourism,hotel,regular
48928268,building,yes,regular
48928269,building,yes,regular
48928270,building,yes,regular
48928270,name,Atlantic View Motel,regular
48928270,tourism,hotel,regular
48928272,building,yes,regular
48928273,building,yes,regular
48928274,building,yes,regular
48928275,building,yes,regular
48928276,building,yes,regular
48928278,building,yes,regular
48928280,building,yes,regular
48928281,building,yes,regular
48928284,building,yes,regular
48928285,city,Myrtle Beach,addr
48928285,housenumber,507,addr
48928285,postcode,29577,addr
48928285,street,North Ocean Boulevard,addr
48928285,building,yes,regular
48928285,name,Happy Holiday Motel,regular
48928285,note,SC,regular
48928287,building,yes,regular
48928288,building,yes,regular
48928290,building,yes,regular
48928294,building,yes,regular
48928295,building,yes,regular
48928295,name,Bay View on the Boardwalk,regular
48928295,tourism,hotel,regular
48928305,building,yes,regular
48928305,name,Budget Inn,regular
48928305,tourism,motel,regular
48928306,building,yes,regular
48928318,building,yes,regular
48928322,building,yes,regular
48928324,building,yes,regular
48928325,building,yes,regular
48928328,building,yes,regular
48928329,building,yes,regular
48928352,building,yes,regular
48928354,building,yes,regular
48928354,name,Rainbow Court Annex Motel,regular
48928354,tourism,motel,regular
48928355,building,yes,regular
48928357,building,yes,regular
48928358,building,yes,regular
48928359,building,yes,regular
48928359,name,Holiday Sands North,regular
48928359,tourism,hotel,regular
48928360,building,yes,regular
48928361,building,yes,regular
48928362,building,yes,regular
48928364,building,yes,regular
48928366,building,yes,regular
48928368,building,yes,regular
48928374,building,yes,regular
48928375,building,yes,regular
48928376,building,yes,regular
48928379,building,yes,regular
48928380,building,yes,regular
48928385,building,yes,regular
48928401,building,yes,regular
48928443,building,yes,regular
48928444,building,yes,regular
48928445,building,yes,regular
48928446,building,yes,regular
48928448,building,yes,regular
48928449,building,yes,regular
48928450,building,yes,regular
48928451,building,yes,regular
48928463,building,yes,regular
48928491,building,yes,regular
48928496,building,yes,regular
48928502,building,yes,regular
48928532,building,yes,regular
48928540,building,yes,regular
48928549,building,yes,regular
48928550,building,yes,regular
48928551,building,yes,regular
48928552,building,yes,regular
48928553,building,yes,regular
48928559,building,yes,regular
48928561,building,yes,regular
48928562,building,yes,regular
48928563,building,yes,regular
48928564,building,yes,regular
48928566,building,yes,regular
48928567,building,yes,regular
48928569,building,yes,regular
48928570,building,yes,regular
48928572,building,yes,regular
48928574,building,yes,regular
48928575,building,yes,regular
48928578,building,yes,regular
48928579,building,yes,regular
48928581,building,yes,regular
48928602,building,yes,regular
48928608,building,yes,regular
48928612,building,yes,regular
48928628,building,yes,regular
48928629,building,yes,regular
48928630,building,yes,regular
48928631,building,yes,regular
48928633,building,yes,regular
48928637,building,yes,regular
48928642,building,yes,regular
48928643,building,yes,regular
48928644,building,yes,regular
48938522,landuse,commercial,regular
48938577,leisure,golf_course,regular
49149583,building,yes,regular
49149635,building,yes,regular
49149716,building,yes,regular
49149756,building,yes,regular
49149786,building,yes,regular
49149863,building,yes,regular
49149890,building,yes,regular
49149928,building,yes,regular
49149959,building,yes,regular
49149989,building,yes,regular
49150132,building,yes,regular
49150169,building,yes,regular
49150235,building,yes,regular
49150267,building,yes,regular
49150335,building,yes,regular
49150361,building,yes,regular
49150391,building,yes,regular
49150421,building,yes,regular
49150452,building,yes,regular
49150493,building,yes,regular
49150539,building,yes,regular
49150576,building,yes,regular
49150603,building,yes,regular
49150613,building,yes,regular
49150618,building,yes,regular
49150622,building,yes,regular
49150645,building,yes,regular
49150647,building,yes,regular
49150656,building,yes,regular
49150695,building,yes,regular
49150762,building,yes,regular
49150770,building,yes,regular
49150776,building,yes,regular
49150785,building,yes,regular
49150798,building,yes,regular
49150811,building,yes,regular
49150821,building,yes,regular
49150833,building,yes,regular
49150841,building,yes,regular
49150845,building,yes,regular
49150862,building,yes,regular
49150913,building,yes,regular
49150939,building,yes,regular
49150961,building,yes,regular
49150968,building,yes,regular
49150972,building,yes,regular
49150983,building,yes,regular
49150989,building,yes,regular
49150998,building,yes,regular
49151006,building,yes,regular
49151010,building,yes,regular
49151011,building,yes,regular
49151015,building,yes,regular
49151016,building,yes,regular
49151017,building,yes,regular
49151019,building,yes,regular
49151020,building,yes,regular
49151029,building,yes,regular
49151033,building,yes,regular
49151036,building,yes,regular
49151038,building,yes,regular
49151039,building,yes,regular
49151044,building,yes,regular
49151046,building,yes,regular
49151065,building,yes,regular
49151073,building,yes,regular
49151074,building,yes,regular
49151077,building,yes,regular
49151082,building,yes,regular
49151083,building,yes,regular
49151084,building,yes,regular
49151089,building,yes,regular
49151095,building,yes,regular
49151104,building,yes,regular
49151108,building,yes,regular
49151113,building,yes,regular
49151119,building,yes,regular
49151122,building,yes,regular
49151123,building,yes,regular
49151126,building,yes,regular
49151132,building,yes,regular
49151134,building,yes,regular
49151168,building,yes,regular
49151169,building,yes,regular
49151172,building,yes,regular
49151176,building,yes,regular
49151181,building,yes,regular
49151185,building,yes,regular
49151207,building,yes,regular
49151216,building,yes,regular
49151219,building,yes,regular
49151225,building,yes,regular
49151235,building,yes,regular
49151242,building,yes,regular
49151247,building,yes,regular
49151252,building,yes,regular
49151258,building,yes,regular
49151262,building,yes,regular
49151266,building,yes,regular
49151269,building,yes,regular
49151274,building,yes,regular
49151275,building,yes,regular
49151278,building,yes,regular
49151279,building,yes,regular
49151280,building,yes,regular
49151292,building,yes,regular
49151298,building,yes,regular
49151299,building,yes,regular
49151326,building,yes,regular
49151330,building,yes,regular
49151332,building,yes,regular
49151333,building,yes,regular
49151334,building,yes,regular
49151338,building,yes,regular
49151350,building,yes,regular
49151352,building,yes,regular
49151359,building,yes,regular
49151361,building,yes,regular
49151366,building,yes,regular
49151367,building,yes,regular
49151368,building,yes,regular
49151390,building,yes,regular
49151400,building,yes,regular
49151410,building,yes,regular
49151439,building,yes,regular
49151502,building,yes,regular
49151560,building,yes,regular
49151565,building,yes,regular
49151584,building,yes,regular
49151594,building,yes,regular
49151599,building,yes,regular
49151624,building,yes,regular
49151637,building,yes,regular
49151640,building,yes,regular
49151644,building,yes,regular
49151651,building,yes,regular
49151653,building,yes,regular
49151668,building,yes,regular
49151672,building,yes,regular
49151676,building,yes,regular
49151690,building,yes,regular
49151694,building,yes,regular
49151696,building,yes,regular
49151698,building,yes,regular
49151730,building,yes,regular
49151731,building,yes,regular
49151734,building,yes,regular
49151763,building,yes,regular
49151782,building,yes,regular
49151796,building,yes,regular
50783261,building,yes,regular
50783262,building,yes,regular
50783263,building,yes,regular
50783264,building,yes,regular
50783265,building,yes,regular
50783266,building,yes,regular
50783267,building,yes,regular
50783268,building,yes,regular
50783269,building,yes,regular
50783270,building,yes,regular
50783271,building,yes,regular
50783272,building,yes,regular
50783273,building,yes,regular
50783290,building,yes,regular
50783367,building,yes,regular
50783479,building,yes,regular
50783527,building,yes,regular
50783540,building,yes,regular
50783541,building,yes,regular
50783542,building,yes,regular
50783545,building,yes,regular
50783552,building,yes,regular
50783556,building,yes,regular
50783558,building,yes,regular
50783561,building,yes,regular
50783564,building,yes,regular
50783565,building,yes,regular
50783566,building,yes,regular
50783567,building,yes,regular
50783568,building,yes,regular
50783569,building,yes,regular
50783570,building,yes,regular
50783572,building,yes,regular
50783573,building,yes,regular
50783573,name,Sea Cove Motel,regular
50783573,tourism,motel,regular
50783574,building,yes,regular
50783575,building,yes,regular
50783576,building,yes,regular
50783576,name,Coral Sands,regular
50783576,tourism,motel,regular
50783582,building,yes,regular
50783583,building,yes,regular
50783585,building,yes,regular
50783586,building,yes,regular
50783587,building,yes,regular
50783587,name,Admiral Motor Inn,regular
50783587,tourism,motel,regular
50783588,building,yes,regular
50783589,building,yes,regular
50783591,building,yes,regular
50783592,building,yes,regular
50783593,building,yes,regular
50783594,building,yes,regular
69707946,highway,residential,regular
69707946,name,Ocala Street,regular
69707947,highway,residential,regular
69707947,name,Greens Boulevard,regular
70181250,highway,residential,regular
70181250,name,Myers Avenue,regular
80794835,highway,trunk_link,regular
80794835,oneway,yes,regular
106674577,natural,beach,regular
106675237,natural,beach,regular
107320196,building,yes,regular
107320199,natural,water,regular
107320199,source,NHD,regular
107320202,building,yes,regular
107443519,building,yes,regular
107445348,highway,secondary_link,regular
107445348,oneway,yes,regular
107445348,cfcc,A41,tiger
107445348,county,"Horry, SC",tiger
107445348,reviewed,no,tiger
107445349,highway,primary,regular
107445349,name,South Kings Highway,regular
107445349,oneway,yes,regular
107445349,ref,US 17 Business,regular
107445349,cfcc,A21,tiger
107445349,county,"Horry, SC",tiger
107445349,name_base_1,United States Highway 17 (Bus),tiger
108493700,highway,footway,regular
108493700,surface,sand,regular
108493701,highway,footway,regular
108493702,highway,footway,regular
108493702,surface,sand,regular
108493704,amenity,parking,regular
110586681,building,yes,regular
110586681,name,"Ocean Park Resort, Oceana Resorts",regular
110586681,tourism,hotel,regular
110586682,building,yes,regular
114543367,highway,footway,regular
114543368,highway,footway,regular
114543369,highway,footway,regular
114543370,bridge,yes,regular
114543370,highway,footway,regular
114543370,layer,1,regular
114543371,highway,footway,regular
114543372,highway,footway,regular
114543373,man_made,pier,regular
114543375,highway,footway,regular
114597521,natural,water,regular
114597522,source,NHD,regular
114597522,waterway,stream,regular
114597523,bridge,yes,regular
114597523,highway,footway,regular
114597523,layer,1,regular
114597524,natural,water,regular
114621955,highway,residential,regular
114621955,name,Reed Street,regular
114621955,oneway,yes,regular
114621956,highway,residential,regular
114621956,name,Hendrick Avenue,regular
114622228,highway,residential,regular
114622228,name,Carlson Street,regular
114622229,amenity,parking,regular
114681410,leisure,pitch,regular
114681415,leisure,pitch,regular
114681415,sport,baseball,regular
114681416,amenity,parking,regular
114681418,leisure,pitch,regular
114681418,sport,baseball,regular
114681420,amenity,parking,regular
114681423,leisure,pitch,regular
114681426,leisure,pitch,regular
114681701,natural,water,regular
114681702,highway,residential,regular
114681703,highway,residential,regular
114681703,name,Cook Circle,regular
114682569,highway,footway,regular
114682569,surface,paved,regular
114682570,highway,residential,regular
114682570,name,Yancey Way,regular
114682571,highway,footway,regular
114682571,surface,paved,regular
114682573,highway,residential,regular
114682573,name,Howard Avenue,regular
114682573,oneway,yes,regular
114682575,highway,residential,regular
114682575,name,Redden Lane,regular
114683016,highway,residential,regular
114683016,name,Rosencrans Lane,regular
114683017,amenity,parking,regular
114683017,building,yes,regular
114683019,highway,unclassified,regular
114683020,building,yes,regular
114683021,highway,residential,regular
114683021,name,Price Lane,regular
114683022,building,yes,regular
114683024,amenity,parking,regular
114683025,amenity,parking,regular
114815594,building,yes,regular
114815741,building,yes,regular
114815742,building,yes,regular
114815743,amenity,parking,regular
114815744,building,yes,regular
114815932,building,yes,regular
114815933,building,yes,regular
114815934,highway,residential,regular
114815934,name,Howard Avenue,regular
114815934,cfcc,A41,tiger
114815934,county,"Horry, SC",tiger
114815934,name_base,Howard,tiger
114815934,name_type,Pky,tiger
114815934,reviewed,no,tiger
114815934,zip_left,29577,tiger
114815934,zip_right,29577,tiger
114815936,highway,residential,regular
114815936,name,Barton Circle,regular
114815937,building,yes,regular
114816126,building,yes,regular
114816127,building,yes,regular
114816128,amenity,parking,regular
114816129,building,yes,regular
114816963,building,yes,regular
114816965,highway,residential,regular
114816965,name,Tirrell Circle,regular
114816967,building,yes,regular
114816968,building,yes,regular
115222421,natural,water,regular
115222442,bridge,yes,regular
115222442,highway,cycleway,regular
115222442,layer,1,regular
115222446,natural,water,regular
115222447,natural,water,regular
115222623,building,yes,regular
115222857,building,college,regular
115222857,name,Horry Georgetown Technical College Grand Strand Building 600,regular
115222858,building,yes,regular
115222859,building,yes,regular
