id,lat,lon,user,uid,version,changeset,timestamp
2014603304,33.6696466,-78.9483198,bikepathmapper,141444,1,13878663,2012-11-15T01:18:20Z
2014603305,33.6698812,-78.9489128,bikepathmapper,141444,1,13878663,2012-11-15T01:18:20Z
2014603306,33.6645212,-78.9401846,bikepathmapper,141444,1,13878663,2012-11-15T01:18:20Z
2014603310,33.6642354,-78.9397072,bikepathmapper,141444,1,13878663,2012-11-15T01:18:20Z
2014603311,33.6527112,-78.9349439,bikepathmapper,141444,1,13878663,2012-11-15T01:18:20Z
2014603313,33.6649520,-78.9405521,bikepathmapper,141444,1,13878663,2012-11-15T01:18:20Z
2014603315,33.6774934,-78.9494480,TheMBDude,4176310,2,41936423,2016-09-05T17:21:25Z
2014603316,33.6952044,-78.9272646,bikepathmapper,141444,1,13878663,2012-11-15T01:18:20Z
2014603317,33.6816950,-78.9565725,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603318,33.6997213,-78.9283537,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603319,33.6648926,-78.9353458,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603320,33.6645161,-78.9364295,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603321,33.6643673,-78.9398925,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603322,33.6696870,-78.9484676,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603323,33.6739391,-78.9523136,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603324,33.6732181,-78.9523270,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603327,33.6643314,-78.9398762,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603328,33.6706980,-78.9439209,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603329,33.6777607,-78.9494144,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603331,33.6795260,-78.9497628,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603332,33.6697428,-78.9486312,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603333,33.6720597,-78.9515279,Omnific2,2027261,2,21619527,2014-04-11T04:35:46Z
2014603334,33.6981280,-78.9279728,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603335,33.7082158,-78.9392888,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603336,33.6993687,-78.9282786,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603337,33.7106192,-78.9397987,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603338,33.6653321,-78.9406992,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603339,33.6801532,-78.9502590,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603340,33.6642287,-78.9380308,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603344,33.6654253,-78.9407157,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603345,33.6722382,-78.9518040,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603346,33.6746422,-78.9519622,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603347,33.6706980,-78.9436930,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603348,33.6696533,-78.9475205,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603352,33.6818584,-78.9573186,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603355,33.6711690,-78.9504468,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603356,33.6733992,-78.9523541,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603357,33.7092578,-78.9400452,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603358,33.6701131,-78.9419173,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603359,33.6740800,-78.9522736,bikepathmapper,141444,1,13878663,2012-11-15T01:18:21Z
2014603360,33.6640791,-78.9390822,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603361,33.6643827,-78.9371725,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603362,33.6809411,-78.9515035,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603363,33.6644388,-78.9399998,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603364,33.7028584,-78.9294130,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603365,33.6789167,-78.9494892,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603367,33.6685282,-78.9409678,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603368,33.6811868,-78.9524533,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603369,33.7005916,-78.9285092,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603370,33.6772471,-78.9495482,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603371,33.6785107,-78.9494036,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603373,33.6706064,-78.9429875,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603374,33.6832960,-78.9591025,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603376,33.6702895,-78.9493873,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603378,33.6524783,-78.9352061,Omnific2,2027261,2,21619500,2014-04-11T04:32:28Z
2014603380,33.6705127,-78.9448704,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603381,33.6790888,-78.9495485,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603382,33.6807402,-78.9510663,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603383,33.6999958,-78.9284100,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603385,33.6704323,-78.9451145,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603386,33.7088740,-78.9398896,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603387,33.6641149,-78.9384573,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603388,33.6806177,-78.9508547,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603389,33.6760708,-78.9503690,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603391,33.6763409,-78.9500954,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603392,33.6641372,-78.9384331,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603393,33.6704638,-78.9425372,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603394,33.6974853,-78.9278199,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603395,33.6735889,-78.9523594,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603396,33.6718989,-78.9513265,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603397,33.6646216,-78.9402946,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603398,33.6765375,-78.9499347,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603399,33.6825414,-78.9584827,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603400,33.6956353,-78.9273613,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603401,33.7085572,-78.9396670,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603402,33.7021491,-78.9288955,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603403,33.6696735,-78.9474274,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603404,33.6797336,-78.9499023,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603405,33.7019795,-78.9288150,bikepathmapper,141444,1,13878663,2012-11-15T01:18:22Z
2014603406,33.7103065,-78.9399727,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603407,33.6697202,-78.9472093,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603408,33.6699546,-78.9465012,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603409,33.6702337,-78.9420944,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603410,33.6692247,-78.9411851,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603411,33.7029164,-78.9294452,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603412,33.6706823,-78.9441355,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603413,33.6647265,-78.9403912,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603414,33.6817290,-78.9567848,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603415,33.6833378,-78.9591375,Omnific2,2027261,2,21619546,2014-04-11T04:38:10Z
2014603416,33.6820417,-78.9577534,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603417,33.7009932,-78.9285629,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603418,33.7027870,-78.9293620,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603419,33.6769170,-78.9496960,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603420,33.6983277,-78.9280292,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603422,33.6787093,-78.9494385,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603423,33.7113488,-78.9392595,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603424,33.6819455,-78.9575412,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603425,33.6767159,-78.9498164,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603426,33.7101637,-78.9400210,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603427,33.6695151,-78.9413436,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603428,33.6744815,-78.9520775,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603429,33.7087182,-78.9397879,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603432,33.6695885,-78.9478772,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603433,33.6783140,-78.9493873,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603435,33.6706846,-78.9434569,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603436,33.7008160,-78.9285353,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603437,33.6822490,-78.9581125,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603438,33.6640769,-78.9387577,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603439,33.6696890,-78.9473434,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603441,33.7006741,-78.9285092,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603442,33.6779326,-78.9493929,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603443,33.6644341,-78.9400612,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603444,33.7011650,-78.9286138,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603445,33.7015622,-78.9286809,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603447,33.6655438,-78.9407267,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603448,33.6704770,-78.9450823,bikepathmapper,141444,1,13878663,2012-11-15T01:18:23Z
2014603450,33.7026754,-78.9292735,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603451,33.7002011,-78.9284422,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603452,33.7024191,-78.9290645,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603453,33.7096282,-78.9400988,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603454,33.7017051,-78.9287158,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603455,33.6721668,-78.9517208,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603456,33.6706578,-78.9432236,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603457,33.6680123,-78.9408440,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603458,33.6968089,-78.9276535,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603459,33.7022897,-78.9289786,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603460,33.6837109,-78.9594429,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603461,33.7084344,-78.9395516,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603462,33.7081157,-78.9391335,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603463,33.7007232,-78.9285173,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603464,33.6818004,-78.9571201,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603466,33.6647157,-78.9352946,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603468,33.7010780,-78.9285897,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603469,33.6695975,-78.9476439,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603470,33.6761980,-78.9502375,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603471,33.6642979,-78.9398386,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603472,33.6834118,-78.9591961,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603473,33.6699747,-78.9417484,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603474,33.6696176,-78.9481749,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603475,33.6698274,-78.9415928,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603476,33.6705105,-78.9449000,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603478,33.6793097,-78.9496450,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603479,33.6647823,-78.9353166,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603481,33.7083251,-78.9394282,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603482,33.6700082,-78.9491003,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603483,33.6747764,-78.9518471,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603485,33.6951887,-78.9272408,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603486,33.6823829,-78.9583003,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603487,33.6705149,-78.9449643,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603488,33.6728454,-78.9522385,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603491,33.6679369,-78.9408259,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603493,33.6726958,-78.9521741,bikepathmapper,141444,1,13878663,2012-11-15T01:18:24Z
2014603494,33.6808520,-78.9512919,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2014603496,33.6828516,-78.9587750,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2014603497,33.6810909,-78.9519652,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2014603498,33.6648361,-78.9404746,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2014603499,33.6649823,-78.9353781,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2014603500,33.6696801,-78.9414667,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2014603501,33.6775908,-78.9494463,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2014603504,33.6697093,-78.9473115,bikepathmapper,141444,1,13878663,2012-11-15T01:18:25Z
2018318239,33.8000417,-78.7506935,geochrome,663559,1,13907136,2012-11-17T16:01:57Z
2020794499,33.6846646,-79.0373815,Munchabunch,414318,1,13926588,2012-11-19T00:45:16Z
2023579364,33.6387301,-78.9580138,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579365,33.6387534,-78.9581287,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579366,33.6387858,-78.9575887,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579368,33.6388414,-78.9585631,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579370,33.6389488,-78.9572639,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579372,33.6391139,-78.9591096,Omnific,1408522,2,21271102,2014-03-23T19:02:52Z
2023579374,33.6392272,-78.9557831,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579376,33.6393067,-78.9553771,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579378,33.6393465,-78.9561844,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579380,33.6393171,-78.9594744,Omnific,1408522,2,21271102,2014-03-23T19:02:52Z
2023579382,33.6393624,-78.9566286,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579384,33.6393743,-78.9563945,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579388,33.6396686,-78.9549616,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579392,33.6400527,-78.9603741,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579394,33.6407809,-78.9612590,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579396,33.6407850,-78.9536343,Omnific,1408522,2,21488525,2014-04-04T05:38:05Z
2023579398,33.6411936,-78.9534208,Rub21,510836,1,13949278,2012-11-20T19:23:23Z
2023579408,33.6413671,-78.9618044,Omnific,1408522,3,21411756,2014-03-31T02:37:09Z
2023579429,33.6435610,-78.9619429,Rub21,510836,1,13949278,2012-11-20T19:23:24Z
2023579431,33.6456417,-78.9535163,Omnific,1408522,2,21488525,2014-04-04T05:38:05Z
2023579433,33.6458585,-78.9537308,Rub21,510836,1,13949278,2012-11-20T19:23:24Z
2023579437,33.6460176,-78.9540914,Rub21,510836,1,13949278,2012-11-20T19:23:24Z
2023579439,33.6460792,-78.9542920,Rub21,510836,1,13949278,2012-11-20T19:23:24Z
2023579446,33.6460545,-78.9567160,Omnific,1408522,2,20879869,2014-03-03T03:41:48Z
2023656464,33.6424547,-78.9516106,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656465,33.6424667,-78.9515270,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656466,33.6424687,-78.9518470,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656467,33.6425104,-78.9520237,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656468,33.6425283,-78.9513980,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656469,33.6425621,-78.9522005,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656470,33.6426556,-78.9510947,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656471,33.6426714,-78.9497789,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656472,33.6427351,-78.9508057,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656473,33.6427848,-78.9507699,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656474,33.6428723,-78.9507317,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656475,33.6429558,-78.9507317,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656476,33.6429637,-78.9500512,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656477,33.6430870,-78.9507627,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656478,33.6431705,-78.9507699,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656479,33.6432222,-78.9502136,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656480,33.6432421,-78.9507866,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656481,33.6432520,-78.9509610,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656482,33.6432640,-78.9508726,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656483,33.6433375,-78.9513120,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656487,33.6435383,-78.9502399,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656489,33.6436517,-78.9516368,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656490,33.6437272,-78.9501754,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656491,33.6439777,-78.9499843,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656492,33.6441587,-78.9520882,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656494,33.6442133,-78.9507804,Omnific,1408522,2,20879632,2014-03-03T03:18:36Z
2023656495,33.6442481,-78.9496261,Rub21,510836,1,13949850,2012-11-20T20:05:08Z
2023656496,33.6442563,-78.9509276,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656497,33.6443051,-78.9468371,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656498,33.6444032,-78.9523318,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656499,33.6444569,-78.9470094,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656500,33.6445066,-78.9494398,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656501,33.6445364,-78.9524751,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656502,33.6445464,-78.9525754,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656503,33.6445881,-78.9528310,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656505,33.6446517,-78.9493801,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656506,33.6446963,-78.9514444,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656508,33.6447550,-78.9471580,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656511,33.6449025,-78.9471814,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656512,33.6448220,-78.9501752,Omnific,1408522,2,20879632,2014-03-03T03:18:36Z
2023656513,33.6449462,-78.9471884,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656514,33.6449544,-78.9531879,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656515,33.6449976,-78.9501654,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656516,33.6450894,-78.9531981,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656517,33.6451145,-78.9494268,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656518,33.6451299,-78.9516544,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656519,33.6451567,-78.9511972,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656520,33.6451778,-78.9514252,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656521,33.6451892,-78.9531609,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656522,33.6452500,-78.9456895,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656523,33.6452579,-78.9516078,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656524,33.6452639,-78.9471343,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656525,33.6453947,-78.9527953,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656526,33.6454126,-78.9519605,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656527,33.6454151,-78.9515178,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656528,33.6457161,-78.9451681,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656529,33.6457605,-78.9531225,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656530,33.6460312,-78.9512533,Omnific,1408522,2,20879697,2014-03-03T03:25:49Z
2023656531,33.6459725,-78.9467054,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656532,33.6460900,-78.9544467,Omnific,1408522,3,21488525,2014-04-04T05:38:05Z
2023656533,33.6461168,-78.9447198,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656534,33.6462424,-78.9465635,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656535,33.6462621,-78.9489808,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656536,33.6462680,-78.9446673,Rub21,510836,1,13949850,2012-11-20T20:05:09Z
2023656537,33.6462184,-78.9512647,maxerickson,360392,2,24871188,2014-08-19T21:39:53Z
2023656538,33.6463713,-78.9447437,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656539,33.6465026,-78.9461671,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656540,33.6465463,-78.9463630,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656541,33.6465625,-78.9465488,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656542,33.6466107,-78.9465466,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656543,33.6466698,-78.9515150,maxerickson,360392,2,24871188,2014-08-19T21:39:53Z
2023656544,33.6467466,-78.9443495,Omnific,1408522,2,20879697,2014-03-03T03:25:50Z
2023656545,33.6467232,-78.9465162,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656546,33.6468111,-78.9479068,Omnific,1408522,2,20879632,2014-03-03T03:18:36Z
2023656547,33.6468802,-78.9484328,Omnific,1408522,2,20879632,2014-03-03T03:18:36Z
2023656548,33.6469172,-78.9464115,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656549,33.6469002,-78.9517789,maxerickson,360392,2,24871188,2014-08-19T21:39:53Z
2023656551,33.6470086,-78.9446783,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656552,33.6470554,-78.9519040,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656553,33.6471161,-78.9490955,Omnific,1408522,2,20879632,2014-03-03T03:18:36Z
2023656554,33.6470614,-78.9440303,Omnific,1408522,2,20879697,2014-03-03T03:25:50Z
2023656555,33.6471318,-78.9519542,maxerickson,360392,2,24871188,2014-08-19T21:39:53Z
2023656556,33.6472209,-78.9461886,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656557,33.6472418,-78.9450612,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656558,33.6472164,-78.9492323,Omnific,1408522,2,20879632,2014-03-03T03:18:36Z
2023656559,33.6473263,-78.9518918,maxerickson,360392,2,24871188,2014-08-19T21:39:53Z
2023656560,33.6472602,-78.9460805,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656561,33.6472771,-78.9458880,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656562,33.6473068,-78.9436227,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656563,33.6473003,-78.9443548,Omnific,1408522,2,20879697,2014-03-03T03:25:50Z
2023656565,33.6475334,-78.9453398,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656566,33.6475421,-78.9494970,Omnific,1408522,2,20879632,2014-03-03T03:18:36Z
2023656568,33.6475750,-78.9446874,Omnific,1408522,2,20879697,2014-03-03T03:25:49Z
2023656569,33.6475370,-78.9438828,Omnific,1408522,2,20879697,2014-03-03T03:25:50Z
2023656570,33.6476686,-78.9433432,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656571,33.6476955,-78.9434322,Omnific,1408522,2,20879697,2014-03-03T03:25:50Z
2023656572,33.6476978,-78.9442368,Omnific,1408522,2,20879697,2014-03-03T03:25:49Z
2023656573,33.6477041,-78.9439868,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
2023656574,33.6477201,-78.9439498,Omnific,1408522,2,20879697,2014-03-03T03:25:50Z
2023656575,33.6477681,-78.9445166,Rub21,510836,1,13949850,2012-11-20T20:05:10Z
